filename, jobs, machines, algo, seed, exec_time, result, pop_size, xprob, mprob, wtype, mtype, max_time
./instances/50_20_26, 50, 20, gen, 69816, 11105, 610618, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 29559, 4791, 617716, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 29559, 8156, 615201, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 668899, 7091, 609381, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_26, 50, 20, gen, 668899, 10199, 614937, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 281344, 4790, 573715, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 281344, 7248, 576322, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 528095, 5856, 572626, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 528095, 6453, 575759, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 598267, 6040, 572882, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 598267, 8632, 570483, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 114112, 6620, 570623, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 114112, 8868, 572603, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 368629, 5680, 576063, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_27, 50, 20, gen, 368629, 7991, 571729, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 809455, 6249, 560562, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 809455, 4300, 565708, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 90598, 2215, 565708, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 90598, 7120, 560294, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 459163, 5553, 561034, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 459163, 4101, 565708, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 146515, 4986, 562586, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 146515, 7475, 565062, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 244313, 2438, 565708, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_28, 50, 20, gen, 244313, 9754, 559219, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 299831, 6697, 555890, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 299831, 8504, 555861, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 431216, 6415, 561093, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 431216, 6827, 557897, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 361588, 5693, 557643, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 361588, 9994, 553979, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 72857, 4680, 557558, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 72857, 11402, 553043, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 199314, 7853, 553748, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_29, 50, 20, gen, 199314, 10249, 554779, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 777675, 5324, 517571, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 777675, 9237, 515926, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 711799, 4705, 519796, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 711799, 10619, 517124, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 609827, 4487, 518550, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 609827, 6700, 518307, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 31522, 4176, 517565, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 31522, 7027, 516337, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 760340, 4409, 516145, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_30, 50, 20, gen, 760340, 7296, 517009, 20, 0.99, 0.05, uni, tr, 100000
./instances/100_20_01, 100, 20, gen, 724694, 54930, 1843631, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_01, 100, 20, gen, 531117, 36542, 1862533, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_01, 100, 20, gen, 603660, 53730, 1841684, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_01, 100, 20, gen, 173992, 32753, 1862533, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_01, 100, 20, gen, 940875, 65449, 1854636, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_02, 100, 20, gen, 998614, 38711, 1874396, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_02, 100, 20, gen, 576757, 29575, 1876372, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_02, 100, 20, gen, 687556, 70512, 1850953, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_02, 100, 20, gen, 57762, 30079, 1876372, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_02, 100, 20, gen, 342812, 28890, 1876372, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_03, 100, 20, gen, 617038, 40656, 1738985, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_03, 100, 20, gen, 288567, 50670, 1725552, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_03, 100, 20, gen, 955939, 78217, 1714364, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_03, 100, 20, gen, 292054, 67535, 1720684, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_03, 100, 20, gen, 271562, 67448, 1730598, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_04, 100, 20, gen, 565046, 31708, 2013493, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_04, 100, 20, gen, 348612, 45963, 2004150, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_04, 100, 20, gen, 422924, 30014, 2013493, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_04, 100, 20, gen, 56128, 26245, 2013493, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_04, 100, 20, gen, 176362, 48247, 1997733, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_05, 100, 20, gen, 903234, 62913, 1588979, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_05, 100, 20, gen, 2239, 46805, 1586784, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_05, 100, 20, gen, 626211, 48657, 1572166, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_05, 100, 20, gen, 285268, 45410, 1585793, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_05, 100, 20, gen, 809385, 55644, 1588736, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_06, 100, 20, gen, 531455, 54297, 1709558, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_06, 100, 20, gen, 33400, 30453, 1728606, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_06, 100, 20, gen, 473435, 46248, 1725438, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_06, 100, 20, gen, 650123, 60000, 1703056, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_06, 100, 20, gen, 641188, 48274, 1711133, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_07, 100, 20, gen, 351108, 53842, 1826166, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_07, 100, 20, gen, 712417, 61340, 1831809, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_07, 100, 20, gen, 986552, 42217, 1838679, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_07, 100, 20, gen, 968476, 53512, 1836067, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_07, 100, 20, gen, 213288, 56651, 1827695, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_08, 100, 20, gen, 409013, 65764, 1817922, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_08, 100, 20, gen, 74153, 48999, 1814237, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_08, 100, 20, gen, 425799, 50400, 1816167, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_08, 100, 20, gen, 865917, 26792, 1836057, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_08, 100, 20, gen, 26013, 55342, 1823473, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_09, 100, 20, gen, 656053, 44270, 1915488, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_09, 100, 20, gen, 935168, 82468, 1886059, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_09, 100, 20, gen, 259402, 46036, 1896121, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_09, 100, 20, gen, 736629, 41912, 1900829, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_09, 100, 20, gen, 199540, 52373, 1889841, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_10, 100, 20, gen, 554292, 25630, 1739503, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_10, 100, 20, gen, 21250, 40884, 1717697, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_10, 100, 20, gen, 289465, 43871, 1720480, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_10, 100, 20, gen, 346936, 56846, 1722127, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_10, 100, 20, gen, 676112, 56085, 1705536, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_11, 100, 20, gen, 274989, 63765, 1876534, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_11, 100, 20, gen, 538241, 43045, 1887688, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_11, 100, 20, gen, 706065, 45211, 1870388, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_11, 100, 20, gen, 344484, 53071, 1867773, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_11, 100, 20, gen, 253697, 41313, 1877819, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_12, 100, 20, gen, 29669, 73455, 1747720, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_12, 100, 20, gen, 823840, 50245, 1752347, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_12, 100, 20, gen, 738730, 41161, 1747600, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_12, 100, 20, gen, 504043, 40573, 1758103, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_12, 100, 20, gen, 310062, 54486, 1755848, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_13, 100, 20, gen, 878786, 54687, 1766123, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_13, 100, 20, gen, 356259, 66634, 1772523, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_13, 100, 20, gen, 436649, 48070, 1774497, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_13, 100, 20, gen, 369721, 48545, 1769781, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_13, 100, 20, gen, 422615, 50775, 1768212, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_14, 100, 20, gen, 366936, 49316, 1762203, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_14, 100, 20, gen, 468586, 54932, 1761595, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_14, 100, 20, gen, 431712, 62095, 1750819, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_14, 100, 20, gen, 751024, 62044, 1753904, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_14, 100, 20, gen, 889306, 66554, 1751846, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_15, 100, 20, gen, 229321, 44908, 1501327, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_15, 100, 20, gen, 784194, 53410, 1499906, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_15, 100, 20, gen, 345192, 45569, 1501555, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_15, 100, 20, gen, 959557, 901575, 1499940, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_15, 100, 20, gen, 386290, 57544, 1504143, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_16, 100, 20, gen, 514764, 50406, 1913796, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_16, 100, 20, gen, 982213, 80888, 1914287, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_16, 100, 20, gen, 633925, 85157, 1912123, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_16, 100, 20, gen, 900972, 51451, 1901410, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_16, 100, 20, gen, 32662, 48527, 1910682, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_17, 100, 20, gen, 820935, 49338, 1843349, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_17, 100, 20, gen, 759373, 68698, 1832319, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_17, 100, 20, gen, 71727, 90830, 1801349, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_17, 100, 20, gen, 745738, 64903, 1823573, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_17, 100, 20, gen, 257344, 66367, 1825667, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_18, 100, 20, gen, 772845, 39984, 1879697, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_18, 100, 20, gen, 894095, 41267, 1889007, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_18, 100, 20, gen, 847830, 68991, 1882531, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_18, 100, 20, gen, 954830, 45980, 1883845, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_18, 100, 20, gen, 648307, 57761, 1864126, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_19, 100, 20, gen, 481050, 57208, 1726256, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_19, 100, 20, gen, 834483, 61838, 1729037, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_19, 100, 20, gen, 614445, 85410, 1718860, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_19, 100, 20, gen, 235377, 66176, 1720816, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_19, 100, 20, gen, 275163, 45925, 1740780, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_20, 100, 20, gen, 286996, 60808, 1861620, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_20, 100, 20, gen, 257280, 54036, 1848745, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_20, 100, 20, gen, 712638, 52025, 1864268, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_20, 100, 20, gen, 169613, 47904, 1849422, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_20, 100, 20, gen, 60812, 60067, 1855844, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_21, 100, 20, gen, 94916, 64782, 1764109, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_21, 100, 20, gen, 158842, 57419, 1769786, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_21, 100, 20, gen, 456783, 44058, 1774108, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_21, 100, 20, gen, 385811, 51637, 1772160, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_21, 100, 20, gen, 52037, 52874, 1755319, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_22, 100, 20, gen, 781637, 65081, 1799485, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_22, 100, 20, gen, 691853, 31767, 1821174, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_22, 100, 20, gen, 980983, 49057, 1807373, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_22, 100, 20, gen, 788222, 69013, 1783922, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_22, 100, 20, gen, 220475, 61583, 1803732, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_23, 100, 20, gen, 268160, 59884, 1826510, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_23, 100, 20, gen, 633216, 45152, 1841007, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_23, 100, 20, gen, 859702, 60720, 1846908, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_23, 100, 20, gen, 586637, 86374, 1844398, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_23, 100, 20, gen, 164830, 43371, 1843969, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_24, 100, 20, gen, 238475, 47363, 1755974, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_24, 100, 20, gen, 865561, 74138, 1749182, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_24, 100, 20, gen, 538481, 54634, 1738579, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_24, 100, 20, gen, 476655, 49210, 1766863, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_24, 100, 20, gen, 19681, 45225, 1757724, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_25, 100, 20, gen, 499800, 50896, 1760932, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_25, 100, 20, gen, 860662, 56091, 1767676, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_25, 100, 20, gen, 479173, 756529, 1771820, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_25, 100, 20, gen, 114764, 36837, 1790649, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_25, 100, 20, gen, 179221, 55060, 1772904, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_26, 100, 20, gen, 426869, 45284, 1627109, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_26, 100, 20, gen, 570415, 74749, 1600820, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_26, 100, 20, gen, 711971, 57564, 1616741, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_26, 100, 20, gen, 554582, 61782, 1613876, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_26, 100, 20, gen, 621093, 46541, 1599107, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_27, 100, 20, gen, 549931, 52497, 1924862, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_27, 100, 20, gen, 779246, 75291, 1920021, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_27, 100, 20, gen, 97907, 65788, 1912410, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_27, 100, 20, gen, 4789, 43636, 1939881, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_27, 100, 20, gen, 763556, 61783, 1906435, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_28, 100, 20, gen, 794414, 37470, 1801986, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_28, 100, 20, gen, 792710, 52657, 1780536, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_28, 100, 20, gen, 507974, 49931, 1780229, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_28, 100, 20, gen, 351666, 62988, 1781690, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_28, 100, 20, gen, 420023, 38364, 1800756, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_29, 100, 20, gen, 113864, 44065, 2053490, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_29, 100, 20, gen, 276293, 44515, 2046665, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_29, 100, 20, gen, 115837, 44303, 2056819, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_29, 100, 20, gen, 151055, 47070, 2044802, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_29, 100, 20, gen, 104591, 63377, 2048806, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_30, 100, 20, gen, 676410, 52018, 1830987, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_30, 100, 20, gen, 860390, 27551, 1843432, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_30, 100, 20, gen, 367093, 27183, 1843432, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_30, 100, 20, gen, 7578, 61312, 1831522, 10, 0.99, 0.05, uni, tr, 500000
./instances/100_20_30, 100, 20, gen, 870068, 35697, 1827291, 10, 0.99, 0.05, uni, tr, 500000
./instances/50_20_01, 50, 20, gen, 120703, 49847, 608601, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 533035, 27786, 604981, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 714225, 36238, 608779, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 841536, 40380, 606694, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 912241, 36818, 604270, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 580457, 39750, 606675, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 300335, 51304, 606679, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 38823, 44473, 602860, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 461950, 32955, 605613, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 441588, 35289, 606415, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 641329, 30487, 609999, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 47812, 27322, 604411, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 981129, 32115, 605121, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 946597, 32206, 603918, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 371508, 39286, 607960, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 311099, 37385, 604227, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 924247, 26160, 606616, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 480599, 34207, 607406, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 626184, 34219, 604353, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 517193, 41651, 609547, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 100230, 43550, 598125, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 409108, 26286, 610220, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 250794, 41645, 605211, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 411236, 48448, 606737, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_01, 50, 20, gen, 384679, 39560, 604317, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 543001, 32820, 634053, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 989845, 34525, 635515, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 395170, 32252, 632068, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 283238, 38926, 630410, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 755968, 28441, 633843, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 827539, 27928, 632793, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 814937, 48328, 634653, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 492943, 38699, 631699, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 861512, 39848, 633757, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 212719, 35674, 630848, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 653895, 41245, 630146, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 64977, 29951, 632347, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 953781, 41613, 634492, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 95839, 40385, 633968, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 590628, 30949, 634784, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 517206, 34392, 636210, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 166796, 30594, 633142, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 162286, 26210, 634288, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 313921, 31714, 631915, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 600735, 37359, 632422, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 501938, 36295, 640264, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 146527, 40108, 633309, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 786496, 37759, 633588, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 336071, 28292, 629464, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_02, 50, 20, gen, 781103, 37385, 632093, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 831351, 29346, 600688, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 48644, 40077, 597282, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 434239, 29637, 602040, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 150194, 27850, 601249, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 659351, 32410, 599758, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 964410, 28907, 601243, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 531254, 33924, 602353, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 480976, 29387, 601722, 20, 0.99, 0.05, uni, tr, 1000000
./instances/50_20_03, 50, 20, gen, 725684, 36578, 599609, 20, 0.99, 0.05, uni, tr, 1000000
