id, jobs, machines, algo, lambda, dsize, max_time, step, time, res, plateau
1494531982701, 50, 20, iga, 2, 8, 1000000, 17400, 20897, 599664, 19748
1494531982701, 50, 20, iga, 2, 8, 1000000, 17600, 21110, 599664, 19961
1494532010997, 50, 20, iga, 2, 8, 1000000, 200, 260, 605661, 133
1494532010997, 50, 20, iga, 2, 8, 1000000, 400, 486, 605661, 359
1494532010997, 50, 20, iga, 2, 8, 1000000, 600, 739, 605661, 612
1494532010997, 50, 20, iga, 2, 8, 1000000, 800, 1061, 598811, 6
1494532010997, 50, 20, iga, 2, 8, 1000000, 1000, 1464, 598774, 77
1494532010997, 50, 20, iga, 2, 8, 1000000, 1200, 1777, 598774, 390
1494532010997, 50, 20, iga, 2, 8, 1000000, 1400, 2005, 598774, 618
1494532010997, 50, 20, iga, 2, 8, 1000000, 1600, 2232, 598774, 845
1494532010997, 50, 20, iga, 2, 8, 1000000, 1800, 2447, 598774, 1060
1494532010997, 50, 20, iga, 2, 8, 1000000, 2000, 2675, 598774, 1288
1494532010997, 50, 20, iga, 2, 8, 1000000, 2200, 2885, 598774, 1498
1494532010997, 50, 20, iga, 2, 8, 1000000, 2400, 3097, 598774, 1710
1494532010997, 50, 20, iga, 2, 8, 1000000, 2600, 3312, 598774, 1925
1494532010997, 50, 20, iga, 2, 8, 1000000, 2800, 3522, 598774, 2135
1494532010997, 50, 20, iga, 2, 8, 1000000, 3000, 3748, 598774, 2361
1494532010997, 50, 20, iga, 2, 8, 1000000, 3200, 4001, 598774, 2614
1494532010997, 50, 20, iga, 2, 8, 1000000, 3400, 4224, 598774, 2837
1494532010997, 50, 20, iga, 2, 8, 1000000, 3600, 4449, 598774, 3062
1494532010997, 50, 20, iga, 2, 8, 1000000, 3800, 4713, 598774, 3326
1494532010997, 50, 20, iga, 2, 8, 1000000, 4000, 4981, 598774, 3594
1494532010997, 50, 20, iga, 2, 8, 1000000, 4200, 5300, 598774, 3913
1494532010997, 50, 20, iga, 2, 8, 1000000, 4400, 5716, 598774, 4329
